# Eye Tracking Keypress Labels
# Recording started: 2025-11-30 17:24:46.306
# Sampling rate: 1000 Hz (1 sample per millisecond)
# Columns: sample_number, timestamp_ms, elapsed_ms, label
# Labels: stare, left, up, down, right, unknown, blink
# Press ESC to stop recording
# EndOfHeader
0	1764552286308.742	0.001	stare
1	1764552286309.775	1.034	stare
2	1764552286310.798	2.057	stare
3	1764552286311.819	3.078	stare
4	1764552286312.832	4.091	stare
5	1764552286313.871	5.130	stare
6	1764552286314.761	6.020	stare
7	1764552286315.775	7.034	stare
8	1764552286316.792	8.051	stare
9	1764552286317.814	9.073	stare
10	1764552286318.840	10.099	stare
11	1764552286319.859	11.118	stare
12	1764552286320.750	12.009	stare
13	1764552286321.763	13.022	stare
14	1764552286322.790	14.049	stare
15	1764552286323.826	15.085	stare
16	1764552286324.867	16.126	stare
17	1764552286325.777	17.036	stare
18	1764552286326.806	18.065	stare
19	1764552286327.844	19.103	stare
20	1764552286328.752	20.011	stare
21	1764552286329.859	21.118	stare
22	1764552286330.765	22.024	stare
23	1764552286331.791	23.050	stare
24	1764552286332.832	24.091	stare
25	1764552286333.861	25.120	stare
26	1764552286334.771	26.030	stare
27	1764552286335.813	27.072	stare
28	1764552286336.874	28.133	stare
29	1764552286337.812	29.071	stare
30	1764552286338.845	30.104	stare
31	1764552286339.864	31.123	stare
32	1764552286340.755	32.014	stare
33	1764552286341.775	33.034	stare
34	1764552286342.792	34.051	stare
35	1764552286343.810	35.069	stare
36	1764552286344.831	36.090	stare
37	1764552286345.849	37.108	stare
38	1764552286346.746	38.005	stare
39	1764552286347.773	39.032	stare
40	1764552286348.806	40.065	stare
41	1764552286349.848	41.107	stare
42	1764552286350.747	42.006	stare
43	1764552286351.781	43.040	stare
44	1764552286352.822	44.081	stare
45	1764552286353.860	45.119	stare
46	1764552286354.764	46.023	stare
47	1764552286355.798	47.057	stare
48	1764552286356.831	48.090	stare
49	1764552286357.738	48.997	stare
50	1764552286358.767	50.026	stare
51	1764552286359.804	51.063	stare
52	1764552286360.843	52.102	stare
53	1764552286361.748	53.007	stare
54	1764552286362.784	54.043	stare
55	1764552286363.823	55.082	stare
56	1764552286364.858	56.117	stare
57	1764552286365.765	57.024	stare
58	1764552286366.799	58.058	stare
59	1764552286367.838	59.097	stare
60	1764552286368.743	60.002	stare
61	1764552286369.782	61.041	stare
62	1764552286370.818	62.077	stare
63	1764552286371.859	63.118	stare
64	1764552286372.777	64.036	stare
65	1764552286373.828	65.087	stare
66	1764552286374.738	65.997	stare
67	1764552286375.790	67.049	stare
68	1764552286376.833	68.092	stare
69	1764552286377.747	69.006	stare
70	1764552286378.791	70.050	stare
71	1764552286379.836	71.095	stare
72	1764552286380.741	72.000	stare
73	1764552286381.778	73.037	stare
74	1764552286382.814	74.073	stare
75	1764552286383.852	75.111	stare
76	1764552286384.759	76.018	stare
77	1764552286385.795	77.054	stare
78	1764552286386.830	78.089	stare
79	1764552286387.740	78.999	stare
80	1764552286388.775	80.034	stare
81	1764552286389.809	81.068	stare
82	1764552286390.843	82.102	stare
83	1764552286391.749	83.008	stare
84	1764552286392.783	84.042	stare
85	1764552286393.818	85.077	stare
86	1764552286394.857	86.116	stare
87	1764552286395.763	87.022	stare
88	1764552286396.805	88.064	stare
89	1764552286397.853	89.112	stare
90	1764552286398.765	90.024	stare
91	1764552286399.817	91.076	stare
92	1764552286400.858	92.117	stare
93	1764552286401.773	93.032	stare
94	1764552286402.818	94.077	stare
95	1764552286403.858	95.117	stare
96	1764552286404.765	96.024	stare
97	1764552286405.807	97.066	stare
98	1764552286406.846	98.105	stare
99	1764552286407.754	99.013	stare
100	1764552286408.793	100.052	stare
101	1764552286409.839	101.098	stare
102	1764552286410.744	102.003	stare
103	1764552286411.782	103.041	stare
104	1764552286412.821	104.080	stare
105	1764552286413.739	104.998	stare
106	1764552286414.781	106.040	stare
107	1764552286415.822	107.081	stare
108	1764552286416.734	107.993	stare
109	1764552286417.783	109.042	stare
110	1764552286418.821	110.080	stare
111	1764552286419.735	110.994	stare
112	1764552286420.782	112.041	stare
113	1764552286421.826	113.085	stare
114	1764552286422.736	113.995	stare
115	1764552286423.778	115.037	stare
116	1764552286424.827	116.086	stare
117	1764552286425.741	117.000	stare
118	1764552286426.785	118.044	stare
119	1764552286427.812	119.071	stare
120	1764552286428.734	119.993	stare
121	1764552286429.794	121.053	stare
122	1764552286430.735	121.994	stare
123	1764552286431.845	123.104	stare
124	1764552286432.757	124.016	stare
125	1764552286433.778	125.037	stare
126	1764552286434.795	126.054	stare
127	1764552286435.832	127.091	stare
128	1764552286436.744	128.003	stare
129	1764552286437.769	129.028	stare
130	1764552286438.791	130.050	stare
131	1764552286439.809	131.068	stare
132	1764552286440.824	132.083	stare
133	1764552286441.844	133.103	stare
134	1764552286442.733	133.992	stare
135	1764552286443.750	135.009	stare
136	1764552286444.773	136.032	stare
137	1764552286445.790	137.049	stare
138	1764552286446.820	138.079	stare
139	1764552286447.836	139.095	stare
140	1764552286448.850	140.109	stare
141	1764552286449.738	140.997	stare
142	1764552286450.752	142.011	stare
143	1764552286451.767	143.026	stare
144	1764552286452.786	144.045	stare
145	1764552286453.811	145.070	stare
146	1764552286454.832	146.091	stare
147	1764552286455.750	147.009	stare
148	1764552286456.772	148.031	stare
149	1764552286457.790	149.049	stare
150	1764552286458.806	150.065	stare
151	1764552286459.830	151.089	stare
152	1764552286460.847	152.106	stare
153	1764552286461.733	152.992	stare
154	1764552286462.753	154.012	stare
155	1764552286463.768	155.027	stare
156	1764552286464.783	156.042	stare
157	1764552286465.803	157.062	stare
158	1764552286466.822	158.081	stare
159	1764552286467.846	159.105	stare
160	1764552286468.752	160.011	stare
161	1764552286469.777	161.036	stare
162	1764552286470.816	162.075	stare
163	1764552286471.859	163.118	stare
164	1764552286472.767	164.026	stare
165	1764552286473.804	165.063	stare
166	1764552286474.842	166.101	stare
167	1764552286475.748	167.007	stare
168	1764552286476.784	168.043	stare
169	1764552286477.840	169.099	stare
170	1764552286478.753	170.012	stare
171	1764552286479.799	171.058	stare
172	1764552286480.844	172.103	stare
173	1764552286481.752	173.011	stare
174	1764552286482.797	174.056	stare
175	1764552286483.844	175.103	stare
176	1764552286484.757	176.016	stare
177	1764552286485.801	177.060	stare
178	1764552286486.845	178.104	stare
179	1764552286487.765	179.024	stare
180	1764552286488.808	180.067	stare
181	1764552286489.728	180.987	stare
182	1764552286490.772	182.031	stare
183	1764552286491.819	183.078	stare
184	1764552286492.736	183.995	stare
185	1764552286493.777	185.036	stare
186	1764552286494.818	186.077	stare
187	1764552286495.733	186.992	stare
188	1764552286496.780	188.039	stare
189	1764552286497.829	189.088	stare
190	1764552286498.738	189.997	stare
191	1764552286499.788	191.047	stare
192	1764552286500.832	192.091	stare
193	1764552286501.745	193.004	stare
194	1764552286502.784	194.043	stare
195	1764552286503.828	195.087	stare
196	1764552286504.744	196.003	stare
197	1764552286505.790	197.049	stare
198	1764552286506.829	198.088	stare
199	1764552286507.744	199.003	stare
200	1764552286508.788	200.047	stare
201	1764552286509.839	201.098	stare
202	1764552286510.748	202.007	stare
203	1764552286511.787	203.046	stare
204	1764552286512.835	204.094	stare
205	1764552286513.751	205.010	stare
206	1764552286514.797	206.056	stare
207	1764552286515.843	207.102	stare
208	1764552286516.759	208.018	stare
209	1764552286517.802	209.061	stare
210	1764552286518.850	210.109	stare
211	1764552286519.771	211.030	stare
212	1764552286520.821	212.080	stare
213	1764552286521.735	212.994	stare
214	1764552286522.780	214.039	stare
215	1764552286523.822	215.081	stare
216	1764552286524.742	216.001	stare
217	1764552286525.791	217.050	stare
218	1764552286526.840	218.099	stare
219	1764552286527.755	219.014	stare
220	1764552286528.787	220.046	stare
221	1764552286529.832	221.091	stare
222	1764552286530.747	222.006	stare
223	1764552286531.803	223.062	stare
224	1764552286532.845	224.104	stare
225	1764552286533.755	225.014	stare
226	1764552286534.748	226.007	stare
227	1764552286535.795	227.054	stare
228	1764552286536.835	228.094	stare
229	1764552286537.743	229.002	stare
230	1764552286538.776	230.035	stare
231	1764552286539.798	231.057	stare
232	1764552286540.835	232.094	stare
233	1764552286541.733	232.992	stare
234	1764552286542.763	234.022	stare
235	1764552286543.807	235.066	stare
236	1764552286544.847	236.106	stare
237	1764552286545.757	237.016	stare
238	1764552286546.793	238.052	stare
239	1764552286547.832	239.091	stare
240	1764552286548.745	240.004	stare
241	1764552286549.785	241.044	stare
242	1764552286550.825	242.084	stare
243	1764552286551.737	242.996	stare
244	1764552286552.781	244.040	stare
245	1764552286553.829	245.088	stare
246	1764552286554.737	245.996	stare
247	1764552286555.784	247.043	stare
248	1764552286556.824	248.083	stare
249	1764552286557.738	248.997	stare
