# Eye Tracking Keypress Labels
# Recording started: 2025-11-16 17:32:47.255
# Sampling rate: 1000 Hz (1 ms per sample)
# Columns: sample_number, timestamp_ms, elapsed_ms, label
# Labels: stare, left, right, up, blink, down
# Exported with modifications
# EndOfHeader
0	1763343173625.000	6370.000	stare
1	1763343173626.000	6371.000	stare
2	1763343173627.000	6372.000	stare
3	1763343173628.000	6373.000	stare
4	1763343173629.000	6374.000	stare
5	1763343173630.000	6375.000	stare
6	1763343173631.000	6376.000	stare
7	1763343173632.000	6377.000	stare
8	1763343173633.000	6378.000	stare
9	1763343173634.000	6379.000	stare
10	1763343173635.000	6380.000	stare
11	1763343173636.000	6381.000	stare
12	1763343173637.000	6382.000	stare
13	1763343173638.000	6383.000	stare
14	1763343173639.000	6384.000	stare
15	1763343173640.000	6385.000	stare
16	1763343173641.000	6386.000	stare
17	1763343173642.000	6387.000	stare
18	1763343173643.000	6388.000	stare
19	1763343173644.000	6389.000	stare
20	1763343173645.000	6390.000	stare
21	1763343173646.000	6391.000	stare
22	1763343173647.000	6392.000	stare
23	1763343173648.000	6393.000	stare
24	1763343173649.000	6394.000	stare
25	1763343173650.000	6395.000	stare
26	1763343173651.000	6396.000	stare
27	1763343173652.000	6397.000	stare
28	1763343173653.000	6398.000	stare
29	1763343173654.000	6399.000	stare
30	1763343173655.000	6400.000	stare
31	1763343173656.000	6401.000	stare
32	1763343173657.000	6402.000	stare
33	1763343173658.000	6403.000	stare
34	1763343173659.000	6404.000	stare
35	1763343173660.000	6405.000	stare
36	1763343173661.000	6406.000	stare
37	1763343173662.000	6407.000	stare
38	1763343173663.000	6408.000	stare
39	1763343173664.000	6409.000	stare
40	1763343173665.000	6410.000	stare
41	1763343173666.000	6411.000	stare
42	1763343173667.000	6412.000	stare
43	1763343173668.000	6413.000	stare
44	1763343173669.000	6414.000	stare
45	1763343173670.000	6415.000	stare
46	1763343173671.000	6416.000	stare
47	1763343173672.000	6417.000	stare
48	1763343173673.000	6418.000	stare
49	1763343173674.000	6419.000	stare
50	1763343173675.000	6420.000	stare
51	1763343173676.000	6421.000	stare
52	1763343173677.000	6422.000	stare
53	1763343173678.000	6423.000	stare
54	1763343173679.000	6424.000	stare
55	1763343173680.000	6425.000	stare
56	1763343173681.000	6426.000	stare
57	1763343173682.000	6427.000	stare
58	1763343173683.000	6428.000	stare
59	1763343173684.000	6429.000	stare
60	1763343173685.000	6430.000	stare
61	1763343173686.000	6431.000	stare
62	1763343173687.000	6432.000	stare
63	1763343173688.000	6433.000	stare
64	1763343173689.000	6434.000	stare
65	1763343173690.000	6435.000	stare
66	1763343173691.000	6436.000	stare
67	1763343173692.000	6437.000	stare
68	1763343173693.000	6438.000	stare
69	1763343173694.000	6439.000	stare
70	1763343173695.000	6440.000	stare
71	1763343173696.000	6441.000	stare
72	1763343173697.000	6442.000	stare
73	1763343173698.000	6443.000	stare
74	1763343173699.000	6444.000	stare
75	1763343173700.000	6445.000	stare
