# Eye Tracking Keypress Labels
# Recording started: 2025-11-12 19:27:44.868
# Sampling rate: 1000 Hz (1 sample per millisecond)
# Columns: sample_number, timestamp_ms, elapsed_ms, label
# Labels: stare, left, up, down, right, unknown, blink
# Press ESC to stop recording
# EndOfHeader
0	1763004464871.206	0.000	stare
1	1763004464872.246	1.040	stare
2	1763004464873.248	2.042	stare
3	1763004464874.328	3.122	stare
4	1763004464875.250	4.044	stare
5	1763004464876.284	5.078	stare
6	1763004464877.231	6.025	stare
7	1763004464878.259	7.053	stare
8	1763004464879.311	8.105	stare
9	1763004464880.209	9.003	stare
10	1763004464881.234	10.028	stare
11	1763004464882.263	11.057	stare
12	1763004464883.293	12.087	stare
13	1763004464884.319	13.113	stare
14	1763004464885.320	14.114	stare
15	1763004464886.214	15.008	stare
16	1763004464887.234	16.028	stare
17	1763004464888.253	17.047	stare
18	1763004464889.277	18.071	stare
19	1763004464890.296	19.090	stare
20	1763004464891.318	20.112	stare
21	1763004464892.218	21.012	stare
22	1763004464893.245	22.039	stare
23	1763004464894.279	23.073	stare
24	1763004464895.302	24.096	stare
25	1763004464896.324	25.118	stare
26	1763004464897.215	26.009	stare
27	1763004464898.238	27.032	stare
28	1763004464899.257	28.051	stare
29	1763004464900.273	29.067	stare
30	1763004464901.271	30.065	stare
31	1763004464902.309	31.103	stare
32	1763004464903.220	32.014	stare
33	1763004464904.252	33.046	stare
34	1763004464905.287	34.081	stare
35	1763004464906.318	35.112	stare
36	1763004464907.221	36.015	stare
37	1763004464908.255	37.049	stare
38	1763004464909.285	38.079	stare
39	1763004464910.315	39.109	stare
40	1763004464911.227	40.021	stare
41	1763004464912.268	41.062	stare
42	1763004464913.326	42.120	stare
43	1763004464914.238	43.032	stare
44	1763004464915.271	44.065	stare
45	1763004464916.313	45.107	stare
46	1763004464917.207	46.001	stare
47	1763004464918.266	47.060	stare
48	1763004464919.316	48.110	stare
49	1763004464920.228	49.022	stare
50	1763004464921.254	50.048	stare
51	1763004464922.295	51.089	stare
52	1763004464923.328	52.122	stare
53	1763004464924.234	53.028	stare
54	1763004464925.271	54.065	stare
55	1763004464926.291	55.085	stare
56	1763004464927.305	56.099	stare
57	1763004464928.326	57.120	stare
58	1763004464929.288	58.082	stare
59	1763004464930.313	59.107	stare
60	1763004464931.206	60.000	stare
61	1763004464932.229	61.023	stare
62	1763004464933.251	62.045	stare
63	1763004464934.269	63.063	stare
64	1763004464935.289	64.083	stare
65	1763004464936.306	65.100	stare
66	1763004464937.218	66.012	stare
67	1763004464938.253	67.047	stare
68	1763004464939.289	68.083	stare
69	1763004464940.320	69.114	stare
70	1763004464941.231	70.025	stare
71	1763004464942.264	71.058	stare
72	1763004464943.291	72.085	stare
73	1763004464944.325	73.119	stare
74	1763004464945.247	74.041	stare
75	1763004464946.286	75.080	stare
76	1763004464947.204	75.998	stare
77	1763004464948.237	77.031	stare
78	1763004464949.272	78.066	stare
79	1763004464950.305	79.099	stare
80	1763004464951.217	80.011	stare
81	1763004464952.268	81.062	stare
82	1763004464953.314	82.108	stare
83	1763004464954.220	83.014	stare
84	1763004464955.274	84.068	stare
85	1763004464956.308	85.102	stare
86	1763004464957.212	86.006	stare
