# Eye Tracking Keypress Labels
# Recording started: 2025-11-16 18:08:14.438
# Sampling rate: 1000 Hz (1 sample per millisecond)
# Columns: sample_number, timestamp_ms, elapsed_ms, label
# Labels: stare, left, up, down, right, unknown, blink
# Press ESC to stop recording
# EndOfHeader
0	1763345294441.878	0.001	stare
1	1763345294442.913	1.036	stare
2	1763345294443.934	2.057	stare
3	1763345294444.961	3.084	stare
4	1763345294446.007	4.130	stare
5	1763345294446.929	5.052	stare
6	1763345294447.971	6.094	stare
7	1763345294448.993	7.116	stare
8	1763345294449.898	8.021	stare
9	1763345294450.931	9.054	stare
10	1763345294451.957	10.080	stare
11	1763345294452.979	11.102	stare
12	1763345294453.879	12.002	stare
13	1763345294454.902	13.025	stare
14	1763345294455.940	14.063	stare
15	1763345294456.990	15.113	stare
16	1763345294457.890	16.013	stare
17	1763345294458.919	17.042	stare
18	1763345294459.986	18.109	stare
19	1763345294460.882	19.005	stare
20	1763345294461.897	20.020	stare
21	1763345294462.915	21.038	stare
22	1763345294463.933	22.056	stare
23	1763345294464.944	23.067	stare
24	1763345294465.961	24.084	stare
25	1763345294466.986	25.109	stare
26	1763345294467.879	26.002	stare
27	1763345294468.895	27.018	stare
28	1763345294469.919	28.042	stare
29	1763345294470.957	29.080	stare
30	1763345294471.988	30.111	stare
31	1763345294472.899	31.022	stare
32	1763345294473.939	32.062	stare
33	1763345294474.974	33.097	stare
34	1763345294475.879	34.002	stare
35	1763345294476.905	35.028	stare
36	1763345294477.946	36.069	stare
37	1763345294478.975	37.098	stare
38	1763345294479.886	38.009	stare
39	1763345294480.928	39.051	stare
40	1763345294481.962	40.085	stare
41	1763345294482.993	41.116	stare
42	1763345294483.894	42.017	stare
43	1763345294484.923	43.046	stare
44	1763345294485.958	44.081	stare
45	1763345294486.992	45.115	stare
46	1763345294487.912	46.035	stare
47	1763345294488.945	47.068	stare
48	1763345294489.984	48.107	stare
49	1763345294490.898	49.021	stare
50	1763345294491.957	50.080	stare
51	1763345294492.995	51.118	stare
52	1763345294493.913	52.036	stare
53	1763345294494.951	53.074	stare
54	1763345294496.000	54.123	stare
55	1763345294496.925	55.048	stare
56	1763345294497.955	56.078	stare
57	1763345294499.129	57.252	stare
58	1763345294499.901	58.024	stare
59	1763345294500.926	59.049	stare
60	1763345294501.944	60.067	stare
61	1763345294502.972	61.095	stare
62	1763345294503.999	62.122	stare
63	1763345294504.892	63.015	stare
64	1763345294505.910	64.033	stare
65	1763345294506.932	65.055	stare
66	1763345294507.951	66.074	stare
67	1763345294508.987	67.110	stare
68	1763345294509.903	68.026	stare
69	1763345294510.946	69.069	stare
70	1763345294511.984	70.107	stare
71	1763345294512.884	71.007	stare
72	1763345294513.915	72.038	stare
73	1763345294514.952	73.075	stare
74	1763345294515.993	74.116	stare
75	1763345294516.896	75.019	stare
76	1763345294517.938	76.061	stare
77	1763345294518.982	77.105	stare
78	1763345294519.889	78.012	stare
79	1763345294520.937	79.060	stare
80	1763345294521.903	80.026	stare
81	1763345294522.943	81.066	stare
82	1763345294523.981	82.104	stare
83	1763345294524.884	83.007	stare
84	1763345294525.921	84.044	stare
85	1763345294526.949	85.072	stare
86	1763345294527.994	86.117	stare
87	1763345294528.927	87.050	stare
88	1763345294530.003	88.126	stare
89	1763345294530.938	89.061	stare
90	1763345294531.974	90.097	stare
91	1763345294532.880	91.003	stare
92	1763345294533.925	92.048	stare
93	1763345294534.962	93.085	stare
94	1763345294535.885	94.008	stare
95	1763345294536.929	95.052	stare
96	1763345294537.919	96.042	stare
97	1763345294538.945	97.068	stare
98	1763345294539.974	98.097	stare
99	1763345294540.885	99.008	stare
100	1763345294541.929	100.052	stare
101	1763345294542.990	101.113	stare
102	1763345294543.907	102.030	stare
103	1763345294544.950	103.073	stare
104	1763345294545.985	104.108	stare
105	1763345294546.903	105.026	stare
106	1763345294547.941	106.064	stare
107	1763345294548.977	107.100	stare
108	1763345294549.891	108.014	stare
109	1763345294550.928	109.051	stare
110	1763345294551.962	110.085	stare
111	1763345294552.992	111.115	stare
112	1763345294553.893	112.016	stare
113	1763345294554.924	113.047	stare
114	1763345294555.965	114.088	stare
115	1763345294556.879	115.002	stare
116	1763345294557.913	116.036	stare
117	1763345294558.953	117.076	stare
118	1763345294559.873	117.996	stare
119	1763345294560.913	119.036	stare
120	1763345294561.958	120.081	stare
121	1763345294562.997	121.120	stare
122	1763345294563.912	122.035	stare
123	1763345294564.944	123.067	stare
124	1763345294565.977	124.100	stare
125	1763345294566.891	125.014	stare
126	1763345294567.928	126.051	stare
127	1763345294568.962	127.085	stare
128	1763345294569.995	128.118	stare
129	1763345294570.899	129.022	stare
130	1763345294571.929	130.052	stare
131	1763345294572.972	131.095	stare
132	1763345294573.879	132.002	stare
133	1763345294574.920	133.043	stare
134	1763345294575.956	134.079	stare
135	1763345294576.991	135.114	stare
136	1763345294577.899	136.022	stare
137	1763345294578.943	137.066	stare
138	1763345294579.981	138.104	stare
139	1763345294580.887	139.010	stare
140	1763345294581.924	140.047	stare
141	1763345294582.960	141.083	stare
142	1763345294583.870	141.993	stare
143	1763345294584.904	143.027	stare
144	1763345294585.935	144.058	stare
145	1763345294586.974	145.097	stare
146	1763345294587.889	146.012	stare
147	1763345294588.937	147.060	stare
148	1763345294589.974	148.097	stare
149	1763345294590.879	149.002	stare
150	1763345294591.920	150.043	stare
151	1763345294592.956	151.079	stare
152	1763345294593.994	152.117	stare
153	1763345294594.902	153.025	stare
154	1763345294595.933	154.056	stare
155	1763345294596.975	155.098	stare
156	1763345294597.878	156.001	stare
157	1763345294598.913	157.036	stare
158	1763345294599.952	158.075	stare
159	1763345294600.982	159.105	stare
160	1763345294601.881	160.004	stare
161	1763345294602.911	161.034	stare
162	1763345294603.937	162.060	stare
163	1763345294604.967	163.090	stare
164	1763345294605.992	164.115	stare
165	1763345294606.893	165.016	stare
166	1763345294607.923	166.046	stare
167	1763345294608.959	167.082	stare
168	1763345294609.983	168.106	stare
169	1763345294610.879	169.002	stare
170	1763345294611.905	170.028	stare
171	1763345294612.930	171.053	stare
172	1763345294613.957	172.080	stare
173	1763345294614.982	173.105	stare
174	1763345294615.890	174.013	stare
175	1763345294616.927	175.050	stare
176	1763345294617.964	176.087	stare
177	1763345294618.866	176.989	stare
178	1763345294619.901	178.024	stare
179	1763345294620.942	179.065	stare
180	1763345294621.989	180.112	stare
181	1763345294622.889	181.012	stare
182	1763345294623.918	182.041	stare
183	1763345294624.950	183.073	stare
184	1763345294625.864	183.987	stare
185	1763345294626.890	185.013	stare
186	1763345294627.923	186.046	stare
187	1763345294628.968	187.091	stare
188	1763345294629.883	188.006	stare
189	1763345294630.916	189.039	stare
190	1763345294631.956	190.079	stare
191	1763345294632.864	190.987	stare
192	1763345294633.898	192.021	stare
193	1763345294634.928	193.051	stare
194	1763345294635.955	194.078	stare
195	1763345294636.990	195.113	stare
196	1763345294637.891	196.014	stare
197	1763345294638.924	197.047	stare
198	1763345294639.961	198.084	stare
199	1763345294640.869	198.992	stare
200	1763345294641.906	200.029	stare
201	1763345294642.947	201.070	stare
202	1763345294643.982	202.105	stare
203	1763345294644.884	203.007	stare
204	1763345294645.935	204.058	stare
205	1763345294646.964	205.087	stare
206	1763345294647.873	205.996	stare
207	1763345294648.907	207.030	stare
208	1763345294649.943	208.066	stare
209	1763345294650.972	209.095	stare
210	1763345294651.872	209.995	stare
211	1763345294652.920	211.043	stare
212	1763345294653.949	212.072	stare
213	1763345294654.976	213.099	stare
214	1763345294655.879	214.002	stare
215	1763345294656.911	215.034	stare
216	1763345294657.942	216.065	stare
217	1763345294658.992	217.115	stare
218	1763345294659.905	218.028	stare
219	1763345294660.947	219.070	stare
220	1763345294661.987	220.110	stare
221	1763345294662.901	221.024	stare
222	1763345294663.937	222.060	stare
223	1763345294664.967	223.090	stare
224	1763345294665.874	223.997	stare
225	1763345294666.910	225.033	stare
226	1763345294667.910	226.033	stare
227	1763345294668.940	227.063	stare
228	1763345294669.988	228.111	stare
