# OpenSignals Text File Format. Version 1
# {"84:BA:20:AE:BF:DA": {"position": 0, "device": "bitalino_rev", "device name": "84:BA:20:AE:BF:DA", "device connection": "BTH84:BA:20:AE:BF:DA", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10, 6, 6], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2025-11-16", "time": "18:8:14.463", "channels": [1, 2, 3, 4, 5, 6], "sensor": ["RAW", "RAW", "RAW", "RAW", "RAW", "RAW"], "label": ["A1", "A2", "A3", "A4", "A5", "A6"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2", "A3", "A4", "A5", "A6"], "special": [{}, {}, {}, {}, {}, {}], "digital IO": [0, 0, 1, 1], "convertedValues": 0}}
# EndOfHeader
0	0	0	0	0	513	512	0	597	32	0	
1	0	0	0	0	508	511	0	593	32	0	
2	0	0	0	0	512	512	0	589	32	0	
3	0	0	0	0	511	512	0	607	32	0	
4	0	0	0	0	510	513	1	614	32	0	
5	0	0	0	0	506	513	0	617	32	0	
6	0	0	0	0	507	513	0	617	32	0	
7	0	0	0	0	508	513	0	619	32	0	
8	0	0	0	0	512	513	1	615	32	0	
9	0	0	0	0	511	514	0	618	32	0	
10	0	0	0	0	513	515	0	611	32	0	
11	0	0	0	0	509	516	0	594	32	0	
12	0	0	0	0	512	516	1	576	32	0	
13	0	0	0	0	510	515	0	573	32	0	
14	0	0	0	0	513	513	0	579	32	0	
15	0	0	0	0	514	513	0	584	32	0	
0	0	0	0	0	513	514	1	588	32	0	
1	0	0	0	0	507	511	0	593	32	0	
2	0	0	0	0	508	512	0	597	32	0	
3	0	0	0	0	514	513	0	603	32	0	
4	0	0	0	0	511	511	1	607	32	0	
5	0	0	0	0	507	511	0	603	32	0	
6	0	0	0	0	505	509	0	606	32	0	
7	0	0	0	0	503	511	0	604	32	0	
8	0	0	0	0	512	510	1	598	32	0	
9	0	0	0	0	509	512	0	586	32	0	
10	0	0	0	0	509	510	0	567	32	0	
11	0	0	0	0	511	511	0	542	32	0	
12	0	0	0	0	514	511	1	515	32	0	
