# Eye Tracking Keypress Labels
# Recording started: 2025-11-12 19:16:04.326
# Sampling rate: 1000 Hz (1 sample per millisecond)
# Columns: sample_number, timestamp_ms, elapsed_ms, label
# Labels: stare, left, up, down, right, unknown, blink
# Press ESC to stop recording
# EndOfHeader
0	1763003764329.521	0.000	stare
1	1763003764330.563	1.042	stare
2	1763003764331.582	2.061	stare
3	1763003764332.635	3.114	stare
4	1763003764333.534	4.013	stare
5	1763003764334.569	5.048	stare
6	1763003764335.617	6.096	stare
7	1763003764336.600	7.079	stare
8	1763003764337.630	8.109	stare
9	1763003764338.528	9.007	stare
10	1763003764339.548	10.027	stare
11	1763003764340.573	11.052	stare
12	1763003764341.594	12.073	stare
13	1763003764342.626	13.105	stare
14	1763003764343.530	14.009	stare
15	1763003764344.563	15.042	stare
16	1763003764345.586	16.065	stare
17	1763003764346.606	17.085	stare
18	1763003764347.630	18.109	stare
19	1763003764348.521	19.000	stare
20	1763003764349.540	20.019	stare
21	1763003764350.559	21.038	stare
22	1763003764351.584	22.063	stare
23	1763003764352.603	23.082	stare
24	1763003764353.623	24.102	stare
25	1763003764354.640	25.119	stare
26	1763003764355.530	26.009	stare
27	1763003764356.545	27.024	stare
28	1763003764357.559	28.038	stare
29	1763003764358.575	29.054	stare
30	1763003764359.594	30.073	stare
31	1763003764360.622	31.101	stare
32	1763003764361.522	32.001	stare
33	1763003764362.548	33.027	stare
34	1763003764363.581	34.060	stare
35	1763003764364.607	35.086	stare
36	1763003764365.636	36.115	stare
37	1763003764366.544	37.023	stare
38	1763003764367.581	38.060	stare
39	1763003764368.616	39.095	stare
40	1763003764369.524	40.003	stare
41	1763003764370.561	41.040	stare
42	1763003764371.595	42.074	stare
43	1763003764372.630	43.109	stare
44	1763003764373.536	44.015	stare
45	1763003764374.584	45.063	stare
46	1763003764375.643	46.122	stare
47	1763003764376.537	47.016	stare
48	1763003764377.569	48.048	stare
49	1763003764378.588	49.067	stare
50	1763003764379.614	50.093	stare
51	1763003764381.041	51.520	stare
52	1763003764381.558	52.037	stare
53	1763003764382.585	53.064	stare
54	1763003764383.610	54.089	stare
55	1763003764384.637	55.116	stare
56	1763003764385.544	56.023	stare
57	1763003764386.571	57.050	stare
58	1763003764387.593	58.072	stare
59	1763003764388.616	59.095	stare
60	1763003764389.634	60.113	stare
61	1763003764390.527	61.006	stare
62	1763003764391.548	62.027	stare
63	1763003764392.572	63.051	stare
64	1763003764393.590	64.069	stare
65	1763003764394.611	65.090	stare
66	1763003764395.640	66.119	stare
67	1763003764396.539	67.018	stare
68	1763003764397.565	68.044	stare
69	1763003764398.599	69.078	stare
70	1763003764399.638	70.117	stare
71	1763003764400.545	71.024	stare
72	1763003764401.585	72.064	stare
73	1763003764402.543	73.022	stare
74	1763003764403.583	74.062	stare
75	1763003764404.624	75.103	stare
76	1763003764405.535	76.014	stare
77	1763003764406.583	77.062	stare
78	1763003764407.527	78.006	stare
79	1763003764408.634	79.113	stare
80	1763003764409.607	80.086	stare
81	1763003764410.556	81.035	stare
82	1763003764411.598	82.077	stare
83	1763003764412.635	83.114	stare
84	1763003764413.539	84.018	stare
85	1763003764414.583	85.062	stare
86	1763003764415.623	86.102	stare
87	1763003764416.652	87.131	stare
88	1763003764417.564	88.043	stare
89	1763003764418.602	89.081	stare
90	1763003764419.640	90.119	stare
91	1763003764420.556	91.035	stare
92	1763003764421.587	92.066	stare
93	1763003764422.625	93.104	stare
94	1763003764423.526	94.005	stare
95	1763003764424.548	95.027	stare
96	1763003764425.580	96.059	stare
97	1763003764426.611	97.090	stare
98	1763003764427.639	98.118	stare
99	1763003764428.543	99.022	stare
100	1763003764429.574	100.053	stare
101	1763003764430.604	101.083	stare
102	1763003764431.514	101.993	stare
103	1763003764432.555	103.034	stare
104	1763003764433.603	104.082	stare
105	1763003764434.516	104.995	stare
106	1763003764435.556	106.035	stare
107	1763003764436.588	107.067	stare
108	1763003764437.631	108.110	stare
109	1763003764438.552	109.031	stare
110	1763003764439.588	110.067	stare
111	1763003764440.629	111.108	stare
112	1763003764441.534	112.013	stare
113	1763003764442.565	113.044	stare
114	1763003764443.599	114.078	stare
115	1763003764444.635	115.114	stare
116	1763003764445.545	116.024	stare
117	1763003764446.583	117.062	stare
118	1763003764447.618	118.097	stare
119	1763003764448.528	119.007	stare
120	1763003764449.566	120.045	stare
121	1763003764450.612	121.091	stare
122	1763003764451.521	122.000	stare
123	1763003764452.556	123.035	stare
124	1763003764453.594	124.073	stare
125	1763003764454.628	125.107	stare
126	1763003764455.532	126.011	stare
127	1763003764456.571	127.050	stare
128	1763003764457.610	128.089	stare
129	1763003764458.640	129.119	stare
130	1763003764459.543	130.022	stare
131	1763003764460.582	131.061	stare
